ID,Sale_Category,Product_Source_ID,Product_Associate_ID,Distance
5649,Additive,31,1,84.45
5650,Additive,26,3,96.7
5651,Associative,23,28,71.54
5652,Additive,30,43,42.49
5653,Additive,10,97,94.89
5654,Associative,72,46,96.89
5655,Additive,89,1,93.58
5656,Associative,64,38,41.77
5657,Associative,22,91,79.18
5658,Associative,15,35,65.76
5659,Associative,56,74,18.79
5660,Associative,74,76,54.02
5661,Additive,20,74,75.02
5662,Associative,47,54,89.7
5663,Associative,87,98,86.4
5664,Additive,53,24,16.31
5665,Additive,53,28,49.32
5666,Associative,1,22,48.35
5667,Additive,2,16,89.97
5668,Additive,58,13,1.19
5669,Associative,19,100,74.13
5670,Associative,62,100,62.25
5671,Additive,78,62,92.24
5672,Associative,72,43,46.23
5673,Associative,12,87,66.11
5674,Additive,26,78,97.3
5675,Associative,27,32,74.65
5676,Associative,29,67,7.67
5677,Associative,15,91,17.59
5678,Associative,46,83,82.32
5679,Associative,1,86,34.14
5680,Additive,60,57,70.89
5681,Additive,92,65,70.28
5682,Associative,57,69,99.38
5683,Additive,3,49,47.52
5684,Associative,18,33,74.05
5685,Associative,52,19,5.83
5686,Associative,60,36,46.8
5687,Associative,34,70,19.48
5688,Associative,96,15,84.22
5689,Additive,93,100,84.15
5690,Additive,89,97,24.4
5691,Associative,60,24,32.51
5692,Additive,26,27,70.55
5693,Associative,72,49,74.09
5694,Additive,19,75,66.11
5695,Associative,22,23,99.67
5696,Additive,93,33,87.0
5697,Associative,33,41,42.29
5698,Associative,38,56,33.37
5699,Additive,35,29,60.09
5700,Additive,67,31,81.95
5701,Associative,83,65,48.06
5702,Additive,10,98,74.03
5703,Associative,91,18,2.9
5704,Additive,15,82,92.66
5705,Additive,11,6,77.61
5706,Associative,90,52,40.02
5707,Additive,24,40,39.02
5708,Additive,77,65,11.19
5709,Associative,96,42,81.8
5710,Additive,4,94,77.09
5711,Associative,13,68,63.39
5712,Associative,73,32,11.04
5713,Associative,57,10,26.97
5714,Associative,98,69,46.43
5715,Associative,37,9,27.33
5716,Additive,48,69,43.96
5717,Associative,71,61,23.37
5718,Associative,1,11,35.61
5719,Additive,60,99,65.58
5720,Additive,12,91,89.34
5721,Additive,21,68,39.12
5722,Associative,11,74,69.5
5723,Associative,44,97,14.34
5724,Associative,58,8,54.54
5725,Additive,44,49,92.25
5726,Associative,78,24,3.77
5727,Additive,98,33,27.49
5728,Associative,34,19,14.12
5729,Additive,25,2,53.78
5730,Associative,4,55,68.28
5731,Associative,64,11,6.72
5732,Associative,90,99,7.96
5733,Additive,16,17,87.09
5734,Additive,10,42,46.17
5735,Associative,66,61,46.83
5736,Associative,35,3,94.51
5737,Associative,83,86,32.7
5738,Additive,6,35,89.81
5739,Associative,19,85,97.45
5740,Associative,59,89,24.93
5741,Associative,53,66,51.89
5742,Associative,8,1,53.9
5743,Additive,78,7,86.75
5744,Additive,10,20,31.09
5745,Associative,67,43,80.01
5746,Associative,38,6,97.13
5747,Additive,29,55,84.19
5748,Additive,15,100,91.0
5749,Associative,87,21,71.13
5750,Additive,23,51,90.49
5751,Additive,82,46,17.32
5752,Associative,46,35,71.52
5753,Additive,83,100,73.46
5754,Additive,28,8,44.48
5755,Associative,26,68,8.89
5756,Associative,10,16,62.62
5757,Additive,47,67,6.14
5758,Associative,4,71,38.86
5759,Additive,55,64,39.97
5760,Associative,66,2,99.89
5761,Additive,67,1,30.68
5762,Associative,7,58,82.22
5763,Additive,55,1,6.26
5764,Additive,80,7,53.45
5765,Additive,31,88,54.13
5766,Associative,74,69,63.25
5767,Associative,19,85,81.19
5768,Additive,28,92,76.43
5769,Additive,81,18,76.34
5770,Associative,28,88,43.8
5771,Associative,19,32,73.02
5772,Associative,87,45,49.64
5773,Associative,20,33,7.63
5774,Associative,13,74,89.13
5775,Associative,77,73,89.13
5776,Additive,43,49,32.96
5777,Associative,11,33,91.48
5778,Additive,48,97,76.04
5779,Associative,15,71,40.68
5780,Associative,17,68,33.82
5781,Additive,54,28,97.54
5782,Additive,50,87,71.55
5783,Associative,28,53,38.5
5784,Additive,83,96,64.56
5785,Additive,4,44,57.58
5786,Additive,22,80,52.93
5787,Additive,86,55,64.83
5788,Associative,39,10,54.23
5789,Additive,34,14,65.82
5790,Associative,97,36,90.85
5791,Associative,44,34,99.33
5792,Associative,42,88,71.22
5793,Associative,40,18,92.85
5794,Additive,97,16,85.98
5795,Additive,12,37,30.21
5796,Associative,2,41,93.36
5797,Associative,28,25,8.01
5798,Associative,74,8,33.66
5799,Associative,86,88,64.35
5800,Additive,81,84,53.16
5801,Associative,90,94,54.7
5802,Additive,67,84,79.69
5803,Associative,71,18,20.28
5804,Associative,72,68,98.23
5805,Associative,84,48,44.31
5806,Associative,76,100,95.03
5807,Additive,99,70,38.93
5808,Additive,81,67,60.58
5809,Additive,92,18,45.58
5810,Associative,10,18,67.92
5811,Associative,86,56,19.18
5812,Additive,57,23,40.66
5813,Additive,97,35,7.77
5814,Associative,86,6,60.21
5815,Associative,37,26,96.31
5816,Additive,77,85,5.54
5817,Associative,91,61,66.3
5818,Associative,64,88,77.73
5819,Additive,79,15,22.1
5820,Associative,86,91,28.03
5821,Additive,94,32,20.96
5822,Associative,40,12,30.44
5823,Additive,98,5,11.9
5824,Associative,60,64,37.66
5825,Additive,98,71,37.52
5826,Additive,48,86,80.92
5827,Additive,99,27,80.29
5828,Additive,19,79,79.88
5829,Associative,72,45,57.14
5830,Associative,33,35,33.26
5831,Additive,44,26,41.69
5832,Associative,92,23,32.46
5833,Associative,37,13,58.61
5834,Associative,89,90,93.86
5835,Associative,36,3,29.17
5836,Associative,81,29,46.43
5837,Additive,88,66,65.86
5838,Additive,21,64,84.62
5839,Additive,2,28,26.08
5840,Additive,31,87,28.75
5841,Associative,97,36,88.63
5842,Associative,30,6,8.95
5843,Additive,76,11,60.94
5844,Associative,44,38,86.19
5845,Associative,12,34,92.25
5846,Additive,51,81,2.26
5847,Associative,49,67,37.6
5848,Additive,24,46,26.47
5849,Additive,24,98,57.24
5850,Associative,60,86,63.65
5851,Associative,11,29,99.98
5852,Additive,13,60,51.76
5853,Additive,91,54,55.6
5854,Associative,72,93,42.02
5855,Additive,74,69,15.62
5856,Additive,72,74,31.03
5857,Additive,64,74,25.45
5858,Associative,20,9,80.32
5859,Additive,72,85,55.04
5860,Associative,73,77,30.32
5861,Additive,71,10,49.42
5862,Associative,78,75,22.67
5863,Additive,28,68,19.33
5864,Associative,2,58,86.13
5865,Associative,43,95,94.54
5866,Associative,8,52,8.92
5867,Additive,13,34,76.72
5868,Additive,85,35,45.88
5869,Additive,92,33,39.51
5870,Associative,35,72,69.25
5871,Additive,23,32,27.36
5872,Associative,46,55,3.04
5873,Additive,15,97,22.19
5874,Associative,2,8,19.31
5875,Associative,61,46,4.37
5876,Associative,76,14,32.81
5877,Additive,64,98,47.98
5878,Additive,52,8,73.85
5879,Additive,36,71,33.24
5880,Associative,67,77,20.26
5881,Associative,69,54,23.83
5882,Additive,67,21,89.23
5883,Additive,47,96,21.27
5884,Additive,83,75,88.04
5885,Associative,2,14,45.26
5886,Associative,44,75,93.51
5887,Associative,64,2,41.4
5888,Associative,81,98,18.59
5889,Associative,78,61,55.35
5890,Additive,28,17,59.18
5891,Associative,91,78,63.91
5892,Associative,54,89,41.74
5893,Associative,74,48,5.81
5894,Associative,67,91,63.05
5895,Associative,36,8,93.37
5896,Additive,63,56,95.8
5897,Associative,25,17,60.09
5898,Associative,86,69,2.97
5899,Associative,48,12,11.5
5900,Additive,39,38,83.57
5901,Additive,47,18,83.14
5902,Additive,94,26,94.66
5903,Associative,21,95,56.81
5904,Additive,30,37,86.52
5905,Associative,92,70,82.66
5906,Associative,31,41,59.35
5907,Additive,26,79,78.58
5908,Associative,22,42,13.45
5909,Associative,21,90,64.28
5910,Associative,1,76,95.39
5911,Additive,37,41,17.03
5912,Associative,77,47,74.66
5913,Associative,85,14,32.76
5914,Additive,46,1,81.89
5915,Associative,9,17,70.02
5916,Associative,17,97,92.69
5917,Additive,47,55,71.48
5918,Associative,85,93,41.62
5919,Associative,95,53,2.08
5920,Associative,59,31,79.5
5921,Associative,54,62,41.44
5922,Associative,86,8,67.39
5923,Additive,12,30,11.4
5924,Additive,64,77,89.21
5925,Additive,6,80,44.13
5926,Additive,53,66,92.05
5927,Associative,16,45,70.99
5928,Associative,90,18,13.02
5929,Associative,5,99,58.34
5930,Associative,73,45,91.08
5931,Associative,46,19,80.2
5932,Additive,14,77,42.38
5933,Additive,44,68,95.55
5934,Associative,63,83,27.59
5935,Associative,94,50,38.14
5936,Associative,52,25,75.22
5937,Additive,26,38,24.06
5938,Associative,53,95,52.02
5939,Associative,29,36,73.15
5940,Associative,19,68,64.75
5941,Additive,47,56,16.38
5942,Associative,8,39,63.34
5943,Additive,23,63,57.7
5944,Additive,35,7,56.23
5945,Additive,95,58,82.78
5946,Additive,53,80,19.21
5947,Additive,99,59,75.41
5948,Additive,96,48,76.33
5949,Associative,58,5,72.54
5950,Associative,5,87,51.09
5951,Associative,16,36,40.16
5952,Additive,17,96,40.07
5953,Associative,32,88,73.65
5954,Additive,96,25,50.29
5955,Additive,52,45,34.5
5956,Additive,20,92,62.92
5957,Associative,66,19,83.86
5958,Additive,84,7,7.09
5959,Additive,82,58,97.24
5960,Associative,1,81,10.57
5961,Associative,58,66,51.66
5962,Additive,93,80,56.46
5963,Additive,93,39,14.68
5964,Associative,83,18,91.64
5965,Associative,44,1,47.68
5966,Associative,6,63,15.17
5967,Additive,50,3,71.45
5968,Associative,72,21,66.68
5969,Associative,88,30,96.32
5970,Associative,20,11,44.71
5971,Additive,14,22,27.51
5972,Associative,5,57,6.94
5973,Associative,41,89,73.58
5974,Associative,40,3,62.11
5975,Associative,34,30,97.29
5976,Associative,80,88,71.5
5977,Additive,45,45,93.38
5978,Additive,71,36,99.17
5979,Additive,80,87,43.41
5980,Associative,71,72,15.88
5981,Additive,27,64,20.39
5982,Additive,78,54,32.52
5983,Additive,78,68,51.38
5984,Associative,44,50,13.12
5985,Associative,33,31,30.87
5986,Additive,33,29,31.47
5987,Additive,44,59,1.4
5988,Associative,20,36,36.06
5989,Associative,36,77,12.5
5990,Additive,7,73,43.54
5991,Associative,32,85,20.46
5992,Additive,67,67,82.39
5993,Associative,39,89,8.97
5994,Additive,93,89,86.7
5995,Additive,24,76,58.47
5996,Associative,86,93,46.41
5997,Additive,70,11,55.42
5998,Additive,88,11,38.23
5999,Additive,87,26,13.63
6000,Associative,54,53,76.82
6001,Associative,38,14,92.86
6002,Associative,74,64,95.06
6003,Additive,80,80,67.4
6004,Associative,75,10,41.62
6005,Additive,32,31,48.36
6006,Additive,45,95,66.04
6007,Associative,61,36,82.48
6008,Associative,70,10,38.08
6009,Additive,88,26,91.76
6010,Additive,97,20,33.1
6011,Associative,53,44,53.56
6012,Associative,51,62,96.17
6013,Associative,76,73,93.88
6014,Additive,56,79,69.88
6015,Additive,27,9,33.13
6016,Additive,38,71,22.68
6017,Additive,62,90,8.93
6018,Additive,18,24,71.16
6019,Associative,64,12,50.84
6020,Associative,77,60,57.66
6021,Additive,30,84,47.77
6022,Additive,49,78,48.81
6023,Associative,41,86,57.56
6024,Associative,13,16,91.51
6025,Associative,34,29,3.91
6026,Associative,100,32,80.36
6027,Additive,94,83,39.66
6028,Associative,25,35,74.75
6029,Additive,66,43,94.9
6030,Associative,100,96,31.32
6031,Associative,18,53,9.87
6032,Associative,5,20,24.0
6033,Additive,19,84,22.99
6034,Additive,42,8,74.44
6035,Associative,18,99,7.12
6036,Additive,32,42,6.04
6037,Additive,21,77,69.67
6038,Associative,10,70,56.12
6039,Associative,37,16,42.36
6040,Additive,49,69,57.96
6041,Additive,86,53,73.79
6042,Additive,13,45,11.24
6043,Associative,55,51,55.78
6044,Associative,17,98,82.62
6045,Additive,9,6,36.88
6046,Associative,88,33,76.54
6047,Associative,44,79,84.7
6048,Additive,78,15,82.27
6049,Additive,46,14,65.39
6050,Associative,8,39,72.02
6051,Associative,37,63,78.98
6052,Additive,19,5,73.64
6053,Associative,63,90,45.72
6054,Associative,92,81,16.75
6055,Additive,46,52,31.66
6056,Additive,94,16,21.52
6057,Associative,71,99,36.78
6058,Associative,26,38,49.44
6059,Associative,46,53,95.95
6060,Additive,46,87,95.99
6061,Associative,75,77,77.19
6062,Associative,14,97,98.03
6063,Additive,85,93,99.8
6064,Additive,63,53,88.64
6065,Associative,72,46,8.87
6066,Additive,3,98,43.18
6067,Additive,28,98,53.88
6068,Associative,29,91,13.28
6069,Additive,87,15,81.05
6070,Additive,18,59,15.72
6071,Associative,35,50,38.95
6072,Additive,77,9,7.82
6073,Associative,76,26,52.93
6074,Associative,47,3,60.11
6075,Additive,5,100,73.78
6076,Additive,75,47,34.61
6077,Additive,59,5,59.46
6078,Associative,75,62,73.68
6079,Additive,59,84,76.44
6080,Associative,47,84,30.86
6081,Additive,95,5,7.7
6082,Additive,95,10,4.72
6083,Additive,13,80,77.04
6084,Associative,78,63,39.16
6085,Additive,89,25,14.26
6086,Additive,33,44,19.26
6087,Associative,97,25,76.85
6088,Associative,62,30,60.29
6089,Additive,79,14,50.64
6090,Additive,16,86,62.68
6091,Additive,44,43,14.61
6092,Associative,58,28,32.59
6093,Associative,6,94,38.03
6094,Associative,89,19,32.14
6095,Associative,15,42,86.58
6096,Additive,4,20,58.56
6097,Associative,56,99,73.2
6098,Associative,64,86,24.43
6099,Associative,68,79,27.14
6100,Additive,94,11,23.31
6101,Additive,34,54,69.11
6102,Associative,91,98,35.56
6103,Associative,95,24,41.1
6104,Additive,56,70,71.2
6105,Additive,32,17,97.21
6106,Additive,9,28,17.03
6107,Additive,63,50,7.2
6108,Additive,72,95,20.29
6109,Additive,78,100,73.76
6110,Additive,33,55,20.27
6111,Additive,87,73,58.85
6112,Associative,21,10,59.44
6113,Associative,55,21,30.15
6114,Associative,76,58,7.8
6115,Associative,57,34,40.52
6116,Associative,2,95,19.49
6117,Associative,13,93,19.26
6118,Additive,4,43,52.74
6119,Additive,84,11,67.64
6120,Associative,50,33,8.47
6121,Associative,48,58,58.25
6122,Additive,78,46,25.37
6123,Additive,30,61,67.66
6124,Additive,29,62,81.21
6125,Associative,8,1,80.89
6126,Additive,12,21,37.62
6127,Associative,41,62,57.16
6128,Associative,26,64,79.58
6129,Additive,50,87,7.02
6130,Additive,2,73,60.96
6131,Associative,55,56,83.82
6132,Additive,56,1,37.86
6133,Additive,14,21,46.09
6134,Associative,6,22,70.17
6135,Additive,95,54,7.72
6136,Associative,81,4,39.18
6137,Associative,89,65,30.28
6138,Additive,61,51,2.68
6139,Associative,96,74,20.4
6140,Associative,12,63,40.19
6141,Additive,13,15,20.55
6142,Additive,19,36,60.64
6143,Additive,44,29,45.42
6144,Associative,89,52,4.91
6145,Associative,95,46,28.23
6146,Additive,59,69,2.93
6147,Associative,37,29,36.46
6148,Additive,25,47,26.65
6149,Additive,16,91,69.13
6150,Associative,38,25,31.43
6151,Additive,43,80,38.14
6152,Associative,87,16,72.81
6153,Associative,14,100,48.61
6154,Additive,6,89,56.09
6155,Associative,89,41,84.29
6156,Additive,23,65,21.48
6157,Associative,60,69,98.93
6158,Associative,12,20,90.11
6159,Associative,13,69,29.37
6160,Additive,100,36,89.4
6161,Associative,98,93,75.64
6162,Additive,6,98,93.14
6163,Associative,63,58,69.42
6164,Associative,38,48,67.77
6165,Additive,50,82,1.34
6166,Additive,52,2,47.99
6167,Additive,40,80,20.83
6168,Additive,8,29,33.08
6169,Additive,61,97,97.9
6170,Associative,8,16,9.46
6171,Associative,97,35,72.53
6172,Additive,34,62,18.12
6173,Associative,79,81,1.73
6174,Associative,100,4,50.64
6175,Associative,60,68,16.96
6176,Additive,57,51,96.58
6177,Associative,99,89,21.17
6178,Associative,46,33,20.01
6179,Associative,22,78,4.18
6180,Additive,87,24,33.65
6181,Associative,40,75,3.39
6182,Associative,45,25,50.39
6183,Additive,55,28,51.06
6184,Additive,51,7,6.27
6185,Associative,86,36,24.77
6186,Associative,5,10,83.38
6187,Additive,95,36,46.79
6188,Additive,13,95,44.03
6189,Additive,28,83,70.18
6190,Additive,84,18,71.77
6191,Additive,97,6,76.43
6192,Additive,80,92,83.22
6193,Additive,62,7,23.99
6194,Associative,93,12,7.57
6195,Additive,87,41,38.65
6196,Additive,24,63,85.65
6197,Associative,98,98,8.72
6198,Additive,7,25,58.02
6199,Additive,38,81,70.41
6200,Associative,37,53,48.66
6201,Additive,68,33,26.26
6202,Associative,98,87,33.3
6203,Associative,42,73,8.09
6204,Associative,86,6,29.97
6205,Associative,5,62,5.39
6206,Additive,64,66,72.91
6207,Associative,50,9,89.9
6208,Associative,87,67,63.72
6209,Additive,15,16,66.01
6210,Associative,95,89,47.74
6211,Associative,73,88,16.45
6212,Associative,53,93,1.76
6213,Associative,25,55,35.05
6214,Additive,89,40,75.4
6215,Associative,85,26,96.08
6216,Additive,9,38,43.68
6217,Additive,38,35,37.17
6218,Associative,22,87,45.15
6219,Associative,87,68,43.35
6220,Associative,49,59,62.96
6221,Associative,68,14,73.68
6222,Additive,93,47,78.71
6223,Additive,15,71,65.31
6224,Additive,65,72,44.33
6225,Associative,54,42,95.06
6226,Additive,30,51,71.39
6227,Associative,93,19,43.24
6228,Associative,20,66,45.21
6229,Associative,33,47,81.98
6230,Associative,100,65,44.61
6231,Associative,86,42,52.11
6232,Additive,77,38,29.86
6233,Additive,7,13,84.05
6234,Associative,8,44,52.71
6235,Additive,28,24,55.7
6236,Associative,45,96,88.19
6237,Associative,73,30,92.13
6238,Associative,89,70,82.6
6239,Additive,80,38,7.47
6240,Associative,74,97,44.91
6241,Associative,11,23,34.99
6242,Additive,31,74,22.14
6243,Additive,12,57,90.99
6244,Additive,95,79,89.12
6245,Associative,78,23,47.06
6246,Associative,51,36,14.32
6247,Additive,44,57,2.32
6248,Associative,96,1,44.41
6249,Additive,50,72,4.96
6250,Additive,17,3,61.35
6251,Associative,35,14,61.23
6252,Associative,1,81,90.0
6253,Additive,29,34,19.81
6254,Additive,51,70,37.77
6255,Additive,64,69,86.09
6256,Additive,4,51,47.96
6257,Associative,87,29,6.91
6258,Additive,28,99,11.97
6259,Additive,16,82,81.53
6260,Additive,63,48,74.63
6261,Associative,76,94,87.71
6262,Associative,53,79,12.77
6263,Additive,85,79,76.28
6264,Associative,17,16,65.86
6265,Associative,40,57,24.0
6266,Associative,13,97,97.42
6267,Additive,52,10,57.47
6268,Additive,58,19,90.78
6269,Associative,96,67,86.05
6270,Additive,37,36,33.98
6271,Additive,79,4,54.06
6272,Associative,76,75,43.71
6273,Associative,61,33,71.2
6274,Additive,79,28,59.22
6275,Associative,34,96,78.7
6276,Additive,70,80,2.16
6277,Additive,17,9,69.09
6278,Associative,20,75,32.59
6279,Additive,73,6,23.2
6280,Additive,59,49,80.32
6281,Associative,69,91,9.83
6282,Associative,87,76,23.62
6283,Associative,33,22,21.17
6284,Additive,78,48,42.56
6285,Associative,17,21,32.91
6286,Associative,57,33,72.33
6287,Associative,83,81,70.24
6288,Associative,97,56,33.22
6289,Additive,1,29,44.26
6290,Additive,13,53,21.58
6291,Associative,27,40,67.41
6292,Additive,70,74,40.23
6293,Associative,59,18,14.15
6294,Associative,6,47,13.6
6295,Additive,97,13,32.91
6296,Additive,94,27,74.99
6297,Associative,99,62,3.52
6298,Associative,23,74,26.52
6299,Additive,10,96,17.09
6300,Associative,51,45,95.69
6301,Additive,19,3,70.82
6302,Associative,51,22,24.09
6303,Associative,92,27,21.54
6304,Additive,87,55,85.95
6305,Additive,68,67,19.83
6306,Additive,84,33,99.71
6307,Additive,83,2,28.95
6308,Additive,42,75,9.35
6309,Additive,91,46,69.4
6310,Additive,57,74,61.35
6311,Associative,98,33,99.98
6312,Associative,68,58,80.41
6313,Associative,38,7,43.45
6314,Additive,62,15,67.98
6315,Additive,7,26,81.97
6316,Additive,71,11,51.86
6317,Associative,50,38,28.01
6318,Additive,52,27,21.8
6319,Additive,26,7,30.23
6320,Associative,26,1,84.96
6321,Additive,19,74,38.66
6322,Associative,9,21,29.38
6323,Associative,61,79,80.78
6324,Additive,20,30,4.16
6325,Additive,50,94,59.8
6326,Additive,80,8,87.49
6327,Associative,81,88,41.6
6328,Associative,22,83,27.66
6329,Associative,13,3,49.68
6330,Additive,12,55,72.03
6331,Additive,10,15,52.14
6332,Additive,65,36,1.76
6333,Additive,96,6,8.75
6334,Associative,30,42,72.41
6335,Associative,8,50,40.6
6336,Associative,21,18,78.69
6337,Associative,22,83,65.3
6338,Additive,18,50,58.57
6339,Additive,66,30,90.24
6340,Additive,48,77,3.11
6341,Associative,44,39,16.35
6342,Associative,9,12,62.81
6343,Additive,67,98,7.52
6344,Additive,54,59,64.85
6345,Associative,26,76,98.43
6346,Additive,85,44,88.0
6347,Associative,94,88,59.5
6348,Associative,92,4,89.5
6349,Associative,100,36,12.51
6350,Additive,26,48,46.01
6351,Additive,34,14,43.44
6352,Associative,8,81,34.31
6353,Additive,10,49,1.02
6354,Associative,48,67,89.21
6355,Associative,55,87,77.99
6356,Associative,54,77,65.63
6357,Associative,78,9,13.77
6358,Additive,40,21,38.44
6359,Associative,15,72,92.51
6360,Associative,81,81,62.08
6361,Additive,18,16,60.74
6362,Associative,96,16,91.4
6363,Associative,23,28,56.42
6364,Additive,62,51,60.16
6365,Additive,46,56,35.23
6366,Additive,87,80,37.77
6367,Associative,99,57,68.88
6368,Additive,39,52,32.72
6369,Additive,15,46,56.35
6370,Associative,53,78,28.64
6371,Associative,88,38,17.45
