Id;Date;Year;Month;Year_Month_Number;Year_Month_Name;Day;Day_Name;Day_Name_Short;Month_Name;Month_Name_Short;Quarter;Quarter_Name;Year_Quarter_Number;Year_Quarter_Name;Week_Number;Day_of_Year;Singular_Day;Name_Singular_Day
1107;1/12/2023;2023;1;202301;2023-Jan;12;Thursday;Thu;January;Jan;1;Q1;2023Q;2023 Q1;2;12;NORMAL;NORMAL
1108;1/13/2023;2023;1;202301;2023-Jan;13;Friday;Fri;January;Jan;1;Q1;2023Q;2023 Q1;2;13;NORMAL;NORMAL
1109;1/14/2023;2023;1;202301;2023-Jan;14;Saturday;Sat;January;Jan;1;Q1;2023Q;2023 Q1;2;14;NORMAL;NORMAL
1110;1/15/2023;2023;1;202301;2023-Jan;15;Sunday;Sun;January;Jan;1;Q1;2023Q;2023 Q1;2;15;NORMAL;NORMAL
1111;1/16/2023;2023;1;202301;2023-Jan;16;Monday;Mon;January;Jan;1;Q1;2023Q;2023 Q1;3;16;NORMAL;NORMAL
1112;1/17/2023;2023;1;202301;2023-Jan;17;Tuesday;Tue;January;Jan;1;Q1;2023Q;2023 Q1;3;17;NORMAL;NORMAL
1113;1/18/2023;2023;1;202301;2023-Jan;18;Wednesday;Wed;January;Jan;1;Q1;2023Q;2023 Q1;3;18;NORMAL;NORMAL
1114;1/19/2023;2023;1;202301;2023-Jan;19;Thursday;Thu;January;Jan;1;Q1;2023Q;2023 Q1;3;19;NORMAL;NORMAL
1115;1/20/2023;2023;1;202301;2023-Jan;20;Friday;Fri;January;Jan;1;Q1;2023Q;2023 Q1;3;20;NORMAL;NORMAL
1116;1/21/2023;2023;1;202301;2023-Jan;21;Saturday;Sat;January;Jan;1;Q1;2023Q;2023 Q1;3;21;NORMAL;NORMAL
1117;1/22/2023;2023;1;202301;2023-Jan;22;Sunday;Sun;January;Jan;1;Q1;2023Q;2023 Q1;3;22;NORMAL;NORMAL
1118;1/23/2023;2023;1;202301;2023-Jan;23;Monday;Mon;January;Jan;1;Q1;2023Q;2023 Q1;4;23;NORMAL;NORMAL
1119;1/24/2023;2023;1;202301;2023-Jan;24;Tuesday;Tue;January;Jan;1;Q1;2023Q;2023 Q1;4;24;NORMAL;NORMAL
1120;1/25/2023;2023;1;202301;2023-Jan;25;Wednesday;Wed;January;Jan;1;Q1;2023Q;2023 Q1;4;25;NORMAL;NORMAL
1121;1/26/2023;2023;1;202301;2023-Jan;26;Thursday;Thu;January;Jan;1;Q1;2023Q;2023 Q1;4;26;NORMAL;NORMAL
1122;1/27/2023;2023;1;202301;2023-Jan;27;Friday;Fri;January;Jan;1;Q1;2023Q;2023 Q1;4;27;NORMAL;NORMAL
1123;1/28/2023;2023;1;202301;2023-Jan;28;Saturday;Sat;January;Jan;1;Q1;2023Q;2023 Q1;4;28;NORMAL;NORMAL
1124;1/29/2023;2023;1;202301;2023-Jan;29;Sunday;Sun;January;Jan;1;Q1;2023Q;2023 Q1;4;29;NORMAL;NORMAL
1125;1/30/2023;2023;1;202301;2023-Jan;30;Monday;Mon;January;Jan;1;Q1;2023Q;2023 Q1;5;30;NORMAL;NORMAL
1126;1/31/2023;2023;1;202301;2023-Jan;31;Tuesday;Tue;January;Jan;1;Q1;2023Q;2023 Q1;5;31;NORMAL;NORMAL
1127;2/1/2023;2023;2;202302;2023-Feb;1;Wednesday;Wed;February;Feb;1;Q1;2023Q;2023 Q1;5;32;NORMAL;NORMAL
1128;2/2/2023;2023;2;202302;2023-Feb;2;Thursday;Thu;February;Feb;1;Q1;2023Q;2023 Q1;5;33;NORMAL;NORMAL
1129;2/3/2023;2023;2;202302;2023-Feb;3;Friday;Fri;February;Feb;1;Q1;2023Q;2023 Q1;5;34;NORMAL;NORMAL
1130;2/4/2023;2023;2;202302;2023-Feb;4;Saturday;Sat;February;Feb;1;Q1;2023Q;2023 Q1;5;35;NORMAL;NORMAL
1131;2/5/2023;2023;2;202302;2023-Feb;5;Sunday;Sun;February;Feb;1;Q1;2023Q;2023 Q1;5;36;NORMAL;NORMAL
1132;2/6/2023;2023;2;202302;2023-Feb;6;Monday;Mon;February;Feb;1;Q1;2023Q;2023 Q1;6;37;NORMAL;NORMAL
1133;2/7/2023;2023;2;202302;2023-Feb;7;Tuesday;Tue;February;Feb;1;Q1;2023Q;2023 Q1;6;38;NORMAL;NORMAL
1134;2/8/2023;2023;2;202302;2023-Feb;8;Wednesday;Wed;February;Feb;1;Q1;2023Q;2023 Q1;6;39;NORMAL;NORMAL
1135;2/9/2023;2023;2;202302;2023-Feb;9;Thursday;Thu;February;Feb;1;Q1;2023Q;2023 Q1;6;40;NORMAL;NORMAL
1136;2/10/2023;2023;2;202302;2023-Feb;10;Friday;Fri;February;Feb;1;Q1;2023Q;2023 Q1;6;41;NORMAL;NORMAL
1137;2/11/2023;2023;2;202302;2023-Feb;11;Saturday;Sat;February;Feb;1;Q1;2023Q;2023 Q1;6;42;NORMAL;NORMAL
1138;2/12/2023;2023;2;202302;2023-Feb;12;Sunday;Sun;February;Feb;1;Q1;2023Q;2023 Q1;6;43;NORMAL;NORMAL
1139;2/13/2023;2023;2;202302;2023-Feb;13;Monday;Mon;February;Feb;1;Q1;2023Q;2023 Q1;7;44;NORMAL;NORMAL
1140;2/14/2023;2023;2;202302;2023-Feb;14;Tuesday;Tue;February;Feb;1;Q1;2023Q;2023 Q1;7;45;SINGULAR;Valentine's Day
1141;2/15/2023;2023;2;202302;2023-Feb;15;Wednesday;Wed;February;Feb;1;Q1;2023Q;2023 Q1;7;46;NORMAL;NORMAL
1142;2/16/2023;2023;2;202302;2023-Feb;16;Thursday;Thu;February;Feb;1;Q1;2023Q;2023 Q1;7;47;NORMAL;NORMAL
1143;2/17/2023;2023;2;202302;2023-Feb;17;Friday;Fri;February;Feb;1;Q1;2023Q;2023 Q1;7;48;NORMAL;NORMAL
1144;2/18/2023;2023;2;202302;2023-Feb;18;Saturday;Sat;February;Feb;1;Q1;2023Q;2023 Q1;7;49;NORMAL;NORMAL
1145;2/19/2023;2023;2;202302;2023-Feb;19;Sunday;Sun;February;Feb;1;Q1;2023Q;2023 Q1;7;50;NORMAL;NORMAL
1146;2/20/2023;2023;2;202302;2023-Feb;20;Monday;Mon;February;Feb;1;Q1;2023Q;2023 Q1;8;51;NORMAL;NORMAL
1147;2/21/2023;2023;2;202302;2023-Feb;21;Tuesday;Tue;February;Feb;1;Q1;2023Q;2023 Q1;8;52;NORMAL;NORMAL
1148;2/22/2023;2023;2;202302;2023-Feb;22;Wednesday;Wed;February;Feb;1;Q1;2023Q;2023 Q1;8;53;NORMAL;NORMAL
1149;2/23/2023;2023;2;202302;2023-Feb;23;Thursday;Thu;February;Feb;1;Q1;2023Q;2023 Q1;8;54;NORMAL;NORMAL
1150;2/24/2023;2023;2;202302;2023-Feb;24;Friday;Fri;February;Feb;1;Q1;2023Q;2023 Q1;8;55;NORMAL;NORMAL
1151;2/25/2023;2023;2;202302;2023-Feb;25;Saturday;Sat;February;Feb;1;Q1;2023Q;2023 Q1;8;56;NORMAL;NORMAL
1152;2/26/2023;2023;2;202302;2023-Feb;26;Sunday;Sun;February;Feb;1;Q1;2023Q;2023 Q1;8;57;NORMAL;NORMAL
1153;2/27/2023;2023;2;202302;2023-Feb;27;Monday;Mon;February;Feb;1;Q1;2023Q;2023 Q1;9;58;NORMAL;NORMAL
1154;2/28/2023;2023;2;202302;2023-Feb;28;Tuesday;Tue;February;Feb;1;Q1;2023Q;2023 Q1;9;59;NORMAL;NORMAL
1155;3/1/2023;2023;3;202303;2023-Mar;1;Wednesday;Wed;March;Mar;1;Q1;2023Q;2023 Q1;9;60;NORMAL;NORMAL
1156;3/2/2023;2023;3;202303;2023-Mar;2;Thursday;Thu;March;Mar;1;Q1;2023Q;2023 Q1;9;61;NORMAL;NORMAL
1157;3/3/2023;2023;3;202303;2023-Mar;3;Friday;Fri;March;Mar;1;Q1;2023Q;2023 Q1;9;62;NORMAL;NORMAL
1158;3/4/2023;2023;3;202303;2023-Mar;4;Saturday;Sat;March;Mar;1;Q1;2023Q;2023 Q1;9;63;NORMAL;NORMAL
1159;3/5/2023;2023;3;202303;2023-Mar;5;Sunday;Sun;March;Mar;1;Q1;2023Q;2023 Q1;9;64;NORMAL;NORMAL
1160;3/6/2023;2023;3;202303;2023-Mar;6;Monday;Mon;March;Mar;1;Q1;2023Q;2023 Q1;10;65;NORMAL;NORMAL
1161;3/7/2023;2023;3;202303;2023-Mar;7;Tuesday;Tue;March;Mar;1;Q1;2023Q;2023 Q1;10;66;NORMAL;NORMAL
1162;3/8/2023;2023;3;202303;2023-Mar;8;Wednesday;Wed;March;Mar;1;Q1;2023Q;2023 Q1;10;67;NORMAL;NORMAL
1163;3/9/2023;2023;3;202303;2023-Mar;9;Thursday;Thu;March;Mar;1;Q1;2023Q;2023 Q1;10;68;NORMAL;NORMAL
1164;3/10/2023;2023;3;202303;2023-Mar;10;Friday;Fri;March;Mar;1;Q1;2023Q;2023 Q1;10;69;NORMAL;NORMAL
1165;3/11/2023;2023;3;202303;2023-Mar;11;Saturday;Sat;March;Mar;1;Q1;2023Q;2023 Q1;10;70;NORMAL;NORMAL
1166;3/12/2023;2023;3;202303;2023-Mar;12;Sunday;Sun;March;Mar;1;Q1;2023Q;2023 Q1;10;71;NORMAL;NORMAL
1167;3/13/2023;2023;3;202303;2023-Mar;13;Monday;Mon;March;Mar;1;Q1;2023Q;2023 Q1;11;72;NORMAL;NORMAL
1168;3/14/2023;2023;3;202303;2023-Mar;14;Tuesday;Tue;March;Mar;1;Q1;2023Q;2023 Q1;11;73;NORMAL;NORMAL
1169;3/15/2023;2023;3;202303;2023-Mar;15;Wednesday;Wed;March;Mar;1;Q1;2023Q;2023 Q1;11;74;NORMAL;NORMAL
1170;3/16/2023;2023;3;202303;2023-Mar;16;Thursday;Thu;March;Mar;1;Q1;2023Q;2023 Q1;11;75;NORMAL;NORMAL
1171;3/17/2023;2023;3;202303;2023-Mar;17;Friday;Fri;March;Mar;1;Q1;2023Q;2023 Q1;11;76;NORMAL;NORMAL
1172;3/18/2023;2023;3;202303;2023-Mar;18;Saturday;Sat;March;Mar;1;Q1;2023Q;2023 Q1;11;77;NORMAL;NORMAL
1173;3/19/2023;2023;3;202303;2023-Mar;19;Sunday;Sun;March;Mar;1;Q1;2023Q;2023 Q1;11;78;NORMAL;NORMAL
1174;3/20/2023;2023;3;202303;2023-Mar;20;Monday;Mon;March;Mar;1;Q1;2023Q;2023 Q1;12;79;NORMAL;NORMAL
1175;3/21/2023;2023;3;202303;2023-Mar;21;Tuesday;Tue;March;Mar;1;Q1;2023Q;2023 Q1;12;80;NORMAL;NORMAL
1176;3/22/2023;2023;3;202303;2023-Mar;22;Wednesday;Wed;March;Mar;1;Q1;2023Q;2023 Q1;12;81;NORMAL;NORMAL
1177;3/23/2023;2023;3;202303;2023-Mar;23;Thursday;Thu;March;Mar;1;Q1;2023Q;2023 Q1;12;82;NORMAL;NORMAL
1178;3/24/2023;2023;3;202303;2023-Mar;24;Friday;Fri;March;Mar;1;Q1;2023Q;2023 Q1;12;83;NORMAL;NORMAL
1179;3/25/2023;2023;3;202303;2023-Mar;25;Saturday;Sat;March;Mar;1;Q1;2023Q;2023 Q1;12;84;NORMAL;NORMAL
1180;3/26/2023;2023;3;202303;2023-Mar;26;Sunday;Sun;March;Mar;1;Q1;2023Q;2023 Q1;12;85;NORMAL;NORMAL
1181;3/27/2023;2023;3;202303;2023-Mar;27;Monday;Mon;March;Mar;1;Q1;2023Q;2023 Q1;13;86;NORMAL;NORMAL
1182;3/28/2023;2023;3;202303;2023-Mar;28;Tuesday;Tue;March;Mar;1;Q1;2023Q;2023 Q1;13;87;NORMAL;NORMAL
1183;3/29/2023;2023;3;202303;2023-Mar;29;Wednesday;Wed;March;Mar;1;Q1;2023Q;2023 Q1;13;88;NORMAL;NORMAL
1184;3/30/2023;2023;3;202303;2023-Mar;30;Thursday;Thu;March;Mar;1;Q1;2023Q;2023 Q1;13;89;NORMAL;NORMAL
1185;3/31/2023;2023;3;202303;2023-Mar;31;Friday;Fri;March;Mar;1;Q1;2023Q;2023 Q1;13;90;NORMAL;NORMAL
1186;4/1/2023;2023;4;202304;2023-Apr;1;Saturday;Sat;April;Apr;2;Q2;2023Q;2023 Q2;13;91;NORMAL;NORMAL
1187;4/2/2023;2023;4;202304;2023-Apr;2;Sunday;Sun;April;Apr;2;Q2;2023Q;2023 Q2;13;92;NORMAL;NORMAL
1188;4/3/2023;2023;4;202304;2023-Apr;3;Monday;Mon;April;Apr;2;Q2;2023Q;2023 Q2;14;93;NORMAL;NORMAL
1189;4/4/2023;2023;4;202304;2023-Apr;4;Tuesday;Tue;April;Apr;2;Q2;2023Q;2023 Q2;14;94;NORMAL;NORMAL
1190;4/5/2023;2023;4;202304;2023-Apr;5;Wednesday;Wed;April;Apr;2;Q2;2023Q;2023 Q2;14;95;NORMAL;NORMAL
1191;4/6/2023;2023;4;202304;2023-Apr;6;Thursday;Thu;April;Apr;2;Q2;2023Q;2023 Q2;14;96;NORMAL;NORMAL
1192;4/7/2023;2023;4;202304;2023-Apr;7;Friday;Fri;April;Apr;2;Q2;2023Q;2023 Q2;14;97;NORMAL;NORMAL
1193;4/8/2023;2023;4;202304;2023-Apr;8;Saturday;Sat;April;Apr;2;Q2;2023Q;2023 Q2;14;98;NORMAL;NORMAL
1194;4/9/2023;2023;4;202304;2023-Apr;9;Sunday;Sun;April;Apr;2;Q2;2023Q;2023 Q2;14;99;NORMAL;NORMAL
1195;4/10/2023;2023;4;202304;2023-Apr;10;Monday;Mon;April;Apr;2;Q2;2023Q;2023 Q2;15;100;NORMAL;NORMAL
1196;4/11/2023;2023;4;202304;2023-Apr;11;Tuesday;Tue;April;Apr;2;Q2;2023Q;2023 Q2;15;101;NORMAL;NORMAL
1197;4/12/2023;2023;4;202304;2023-Apr;12;Wednesday;Wed;April;Apr;2;Q2;2023Q;2023 Q2;15;102;NORMAL;NORMAL
1198;4/13/2023;2023;4;202304;2023-Apr;13;Thursday;Thu;April;Apr;2;Q2;2023Q;2023 Q2;15;103;NORMAL;NORMAL
1199;4/14/2023;2023;4;202304;2023-Apr;14;Friday;Fri;April;Apr;2;Q2;2023Q;2023 Q2;15;104;NORMAL;NORMAL
1200;4/15/2023;2023;4;202304;2023-Apr;15;Saturday;Sat;April;Apr;2;Q2;2023Q;2023 Q2;15;105;NORMAL;NORMAL
1201;4/16/2023;2023;4;202304;2023-Apr;16;Sunday;Sun;April;Apr;2;Q2;2023Q;2023 Q2;15;106;NORMAL;NORMAL
1202;4/17/2023;2023;4;202304;2023-Apr;17;Monday;Mon;April;Apr;2;Q2;2023Q;2023 Q2;16;107;NORMAL;NORMAL
1203;4/18/2023;2023;4;202304;2023-Apr;18;Tuesday;Tue;April;Apr;2;Q2;2023Q;2023 Q2;16;108;NORMAL;NORMAL
1204;4/19/2023;2023;4;202304;2023-Apr;19;Wednesday;Wed;April;Apr;2;Q2;2023Q;2023 Q2;16;109;NORMAL;NORMAL
1205;4/20/2023;2023;4;202304;2023-Apr;20;Thursday;Thu;April;Apr;2;Q2;2023Q;2023 Q2;16;110;NORMAL;NORMAL
1206;4/21/2023;2023;4;202304;2023-Apr;21;Friday;Fri;April;Apr;2;Q2;2023Q;2023 Q2;16;111;NORMAL;NORMAL
1207;4/22/2023;2023;4;202304;2023-Apr;22;Saturday;Sat;April;Apr;2;Q2;2023Q;2023 Q2;16;112;NORMAL;NORMAL
1208;4/23/2023;2023;4;202304;2023-Apr;23;Sunday;Sun;April;Apr;2;Q2;2023Q;2023 Q2;16;113;NORMAL;NORMAL
1209;4/24/2023;2023;4;202304;2023-Apr;24;Monday;Mon;April;Apr;2;Q2;2023Q;2023 Q2;17;114;NORMAL;NORMAL
1210;4/25/2023;2023;4;202304;2023-Apr;25;Tuesday;Tue;April;Apr;2;Q2;2023Q;2023 Q2;17;115;NORMAL;NORMAL
1211;4/26/2023;2023;4;202304;2023-Apr;26;Wednesday;Wed;April;Apr;2;Q2;2023Q;2023 Q2;17;116;NORMAL;NORMAL
1212;4/27/2023;2023;4;202304;2023-Apr;27;Thursday;Thu;April;Apr;2;Q2;2023Q;2023 Q2;17;117;NORMAL;NORMAL
1213;4/28/2023;2023;4;202304;2023-Apr;28;Friday;Fri;April;Apr;2;Q2;2023Q;2023 Q2;17;118;NORMAL;NORMAL
1214;4/29/2023;2023;4;202304;2023-Apr;29;Saturday;Sat;April;Apr;2;Q2;2023Q;2023 Q2;17;119;NORMAL;NORMAL
1215;4/30/2023;2023;4;202304;2023-Apr;30;Sunday;Sun;April;Apr;2;Q2;2023Q;2023 Q2;17;120;NORMAL;NORMAL
1216;5/1/2023;2023;5;202305;2023-May;1;Monday;Mon;May;May;2;Q2;2023Q;2023 Q2;18;121;NORMAL;NORMAL
1217;5/2/2023;2023;5;202305;2023-May;2;Tuesday;Tue;May;May;2;Q2;2023Q;2023 Q2;18;122;NORMAL;NORMAL
1218;5/3/2023;2023;5;202305;2023-May;3;Wednesday;Wed;May;May;2;Q2;2023Q;2023 Q2;18;123;NORMAL;NORMAL
1219;5/4/2023;2023;5;202305;2023-May;4;Thursday;Thu;May;May;2;Q2;2023Q;2023 Q2;18;124;NORMAL;NORMAL
1220;5/5/2023;2023;5;202305;2023-May;5;Friday;Fri;May;May;2;Q2;2023Q;2023 Q2;18;125;NORMAL;NORMAL
1221;5/6/2023;2023;5;202305;2023-May;6;Saturday;Sat;May;May;2;Q2;2023Q;2023 Q2;18;126;NORMAL;NORMAL
1222;5/7/2023;2023;5;202305;2023-May;7;Sunday;Sun;May;May;2;Q2;2023Q;2023 Q2;18;127;NORMAL;NORMAL
1223;5/8/2023;2023;5;202305;2023-May;8;Monday;Mon;May;May;2;Q2;2023Q;2023 Q2;19;128;NORMAL;NORMAL
1224;5/9/2023;2023;5;202305;2023-May;9;Tuesday;Tue;May;May;2;Q2;2023Q;2023 Q2;19;129;SINGULAR;Mother's Day
1225;5/10/2023;2023;5;202305;2023-May;10;Wednesday;Wed;May;May;2;Q2;2023Q;2023 Q2;19;130;NORMAL;NORMAL
1226;5/11/2023;2023;5;202305;2023-May;11;Thursday;Thu;May;May;2;Q2;2023Q;2023 Q2;19;131;NORMAL;NORMAL
1227;5/12/2023;2023;5;202305;2023-May;12;Friday;Fri;May;May;2;Q2;2023Q;2023 Q2;19;132;NORMAL;NORMAL
1228;5/13/2023;2023;5;202305;2023-May;13;Saturday;Sat;May;May;2;Q2;2023Q;2023 Q2;19;133;NORMAL;NORMAL
1229;5/14/2023;2023;5;202305;2023-May;14;Sunday;Sun;May;May;2;Q2;2023Q;2023 Q2;19;134;NORMAL;NORMAL
1230;5/15/2023;2023;5;202305;2023-May;15;Monday;Mon;May;May;2;Q2;2023Q;2023 Q2;20;135;NORMAL;NORMAL
1231;5/16/2023;2023;5;202305;2023-May;16;Tuesday;Tue;May;May;2;Q2;2023Q;2023 Q2;20;136;NORMAL;NORMAL
1232;5/17/2023;2023;5;202305;2023-May;17;Wednesday;Wed;May;May;2;Q2;2023Q;2023 Q2;20;137;NORMAL;NORMAL
1233;5/18/2023;2023;5;202305;2023-May;18;Thursday;Thu;May;May;2;Q2;2023Q;2023 Q2;20;138;NORMAL;NORMAL
1234;5/19/2023;2023;5;202305;2023-May;19;Friday;Fri;May;May;2;Q2;2023Q;2023 Q2;20;139;NORMAL;NORMAL
1235;5/20/2023;2023;5;202305;2023-May;20;Saturday;Sat;May;May;2;Q2;2023Q;2023 Q2;20;140;NORMAL;NORMAL
1236;5/21/2023;2023;5;202305;2023-May;21;Sunday;Sun;May;May;2;Q2;2023Q;2023 Q2;20;141;NORMAL;NORMAL
1237;5/22/2023;2023;5;202305;2023-May;22;Monday;Mon;May;May;2;Q2;2023Q;2023 Q2;21;142;NORMAL;NORMAL
1238;5/23/2023;2023;5;202305;2023-May;23;Tuesday;Tue;May;May;2;Q2;2023Q;2023 Q2;21;143;NORMAL;NORMAL
1239;5/24/2023;2023;5;202305;2023-May;24;Wednesday;Wed;May;May;2;Q2;2023Q;2023 Q2;21;144;NORMAL;NORMAL
1240;5/25/2023;2023;5;202305;2023-May;25;Thursday;Thu;May;May;2;Q2;2023Q;2023 Q2;21;145;NORMAL;NORMAL
1241;5/26/2023;2023;5;202305;2023-May;26;Friday;Fri;May;May;2;Q2;2023Q;2023 Q2;21;146;NORMAL;NORMAL
1242;5/27/2023;2023;5;202305;2023-May;27;Saturday;Sat;May;May;2;Q2;2023Q;2023 Q2;21;147;NORMAL;NORMAL
1243;5/28/2023;2023;5;202305;2023-May;28;Sunday;Sun;May;May;2;Q2;2023Q;2023 Q2;21;148;NORMAL;NORMAL
1244;5/29/2023;2023;5;202305;2023-May;29;Monday;Mon;May;May;2;Q2;2023Q;2023 Q2;22;149;NORMAL;NORMAL
1245;5/30/2023;2023;5;202305;2023-May;30;Tuesday;Tue;May;May;2;Q2;2023Q;2023 Q2;22;150;NORMAL;NORMAL
1246;5/31/2023;2023;5;202305;2023-May;31;Wednesday;Wed;May;May;2;Q2;2023Q;2023 Q2;22;151;NORMAL;NORMAL
1247;6/1/2023;2023;6;202306;2023-Jun;1;Thursday;Thu;June;Jun;2;Q2;2023Q;2023 Q2;22;152;NORMAL;NORMAL
1248;6/2/2023;2023;6;202306;2023-Jun;2;Friday;Fri;June;Jun;2;Q2;2023Q;2023 Q2;22;153;NORMAL;NORMAL
1249;6/3/2023;2023;6;202306;2023-Jun;3;Saturday;Sat;June;Jun;2;Q2;2023Q;2023 Q2;22;154;NORMAL;NORMAL
1250;6/4/2023;2023;6;202306;2023-Jun;4;Sunday;Sun;June;Jun;2;Q2;2023Q;2023 Q2;22;155;NORMAL;NORMAL
1251;6/5/2023;2023;6;202306;2023-Jun;5;Monday;Mon;June;Jun;2;Q2;2023Q;2023 Q2;23;156;NORMAL;NORMAL
1252;6/6/2023;2023;6;202306;2023-Jun;6;Tuesday;Tue;June;Jun;2;Q2;2023Q;2023 Q2;23;157;NORMAL;NORMAL
1253;6/7/2023;2023;6;202306;2023-Jun;7;Wednesday;Wed;June;Jun;2;Q2;2023Q;2023 Q2;23;158;NORMAL;NORMAL
1254;6/8/2023;2023;6;202306;2023-Jun;8;Thursday;Thu;June;Jun;2;Q2;2023Q;2023 Q2;23;159;NORMAL;NORMAL
1255;6/9/2023;2023;6;202306;2023-Jun;9;Friday;Fri;June;Jun;2;Q2;2023Q;2023 Q2;23;160;NORMAL;NORMAL
1256;6/10/2023;2023;6;202306;2023-Jun;10;Saturday;Sat;June;Jun;2;Q2;2023Q;2023 Q2;23;161;NORMAL;NORMAL
1257;6/11/2023;2023;6;202306;2023-Jun;11;Sunday;Sun;June;Jun;2;Q2;2023Q;2023 Q2;23;162;NORMAL;NORMAL
1258;6/12/2023;2023;6;202306;2023-Jun;12;Monday;Mon;June;Jun;2;Q2;2023Q;2023 Q2;24;163;NORMAL;NORMAL
1259;6/13/2023;2023;6;202306;2023-Jun;13;Tuesday;Tue;June;Jun;2;Q2;2023Q;2023 Q2;24;164;NORMAL;NORMAL
1260;6/14/2023;2023;6;202306;2023-Jun;14;Wednesday;Wed;June;Jun;2;Q2;2023Q;2023 Q2;24;165;NORMAL;NORMAL
1261;6/15/2023;2023;6;202306;2023-Jun;15;Thursday;Thu;June;Jun;2;Q2;2023Q;2023 Q2;24;166;NORMAL;NORMAL
1262;6/16/2023;2023;6;202306;2023-Jun;16;Friday;Fri;June;Jun;2;Q2;2023Q;2023 Q2;24;167;NORMAL;NORMAL
1263;6/17/2023;2023;6;202306;2023-Jun;17;Saturday;Sat;June;Jun;2;Q2;2023Q;2023 Q2;24;168;NORMAL;NORMAL
1264;6/18/2023;2023;6;202306;2023-Jun;18;Sunday;Sun;June;Jun;2;Q2;2023Q;2023 Q2;24;169;NORMAL;NORMAL
1265;6/19/2023;2023;6;202306;2023-Jun;19;Monday;Mon;June;Jun;2;Q2;2023Q;2023 Q2;25;170;NORMAL;NORMAL
1266;6/20/2023;2023;6;202306;2023-Jun;20;Tuesday;Tue;June;Jun;2;Q2;2023Q;2023 Q2;25;171;NORMAL;NORMAL
1267;6/21/2023;2023;6;202306;2023-Jun;21;Wednesday;Wed;June;Jun;2;Q2;2023Q;2023 Q2;25;172;NORMAL;NORMAL
1268;6/22/2023;2023;6;202306;2023-Jun;22;Thursday;Thu;June;Jun;2;Q2;2023Q;2023 Q2;25;173;NORMAL;NORMAL
1269;6/23/2023;2023;6;202306;2023-Jun;23;Friday;Fri;June;Jun;2;Q2;2023Q;2023 Q2;25;174;NORMAL;NORMAL
1270;6/24/2023;2023;6;202306;2023-Jun;24;Saturday;Sat;June;Jun;2;Q2;2023Q;2023 Q2;25;175;NORMAL;NORMAL
1271;6/25/2023;2023;6;202306;2023-Jun;25;Sunday;Sun;June;Jun;2;Q2;2023Q;2023 Q2;25;176;NORMAL;NORMAL
1272;6/26/2023;2023;6;202306;2023-Jun;26;Monday;Mon;June;Jun;2;Q2;2023Q;2023 Q2;26;177;NORMAL;NORMAL
1273;6/27/2023;2023;6;202306;2023-Jun;27;Tuesday;Tue;June;Jun;2;Q2;2023Q;2023 Q2;26;178;NORMAL;NORMAL
1274;6/28/2023;2023;6;202306;2023-Jun;28;Wednesday;Wed;June;Jun;2;Q2;2023Q;2023 Q2;26;179;NORMAL;NORMAL
1275;6/29/2023;2023;6;202306;2023-Jun;29;Thursday;Thu;June;Jun;2;Q2;2023Q;2023 Q2;26;180;NORMAL;NORMAL
1276;6/30/2023;2023;6;202306;2023-Jun;30;Friday;Fri;June;Jun;2;Q2;2023Q;2023 Q2;26;181;NORMAL;NORMAL
1277;7/1/2023;2023;7;202307;2023-Jul;1;Saturday;Sat;July;Jul;3;Q3;2023Q;2023 Q3;26;182;NORMAL;NORMAL
1278;7/2/2023;2023;7;202307;2023-Jul;2;Sunday;Sun;July;Jul;3;Q3;2023Q;2023 Q3;26;183;NORMAL;NORMAL
1279;7/3/2023;2023;7;202307;2023-Jul;3;Monday;Mon;July;Jul;3;Q3;2023Q;2023 Q3;27;184;NORMAL;NORMAL
1280;7/4/2023;2023;7;202307;2023-Jul;4;Tuesday;Tue;July;Jul;3;Q3;2023Q;2023 Q3;27;185;SINGULAR;Independence Day
1281;7/5/2023;2023;7;202307;2023-Jul;5;Wednesday;Wed;July;Jul;3;Q3;2023Q;2023 Q3;27;186;NORMAL;NORMAL
1282;7/6/2023;2023;7;202307;2023-Jul;6;Thursday;Thu;July;Jul;3;Q3;2023Q;2023 Q3;27;187;NORMAL;NORMAL
1283;7/7/2023;2023;7;202307;2023-Jul;7;Friday;Fri;July;Jul;3;Q3;2023Q;2023 Q3;27;188;NORMAL;NORMAL
1284;7/8/2023;2023;7;202307;2023-Jul;8;Saturday;Sat;July;Jul;3;Q3;2023Q;2023 Q3;27;189;NORMAL;NORMAL
1285;7/9/2023;2023;7;202307;2023-Jul;9;Sunday;Sun;July;Jul;3;Q3;2023Q;2023 Q3;27;190;NORMAL;NORMAL
1286;7/10/2023;2023;7;202307;2023-Jul;10;Monday;Mon;July;Jul;3;Q3;2023Q;2023 Q3;28;191;NORMAL;NORMAL
1287;7/11/2023;2023;7;202307;2023-Jul;11;Tuesday;Tue;July;Jul;3;Q3;2023Q;2023 Q3;28;192;NORMAL;NORMAL
1288;7/12/2023;2023;7;202307;2023-Jul;12;Wednesday;Wed;July;Jul;3;Q3;2023Q;2023 Q3;28;193;NORMAL;NORMAL
1289;7/13/2023;2023;7;202307;2023-Jul;13;Thursday;Thu;July;Jul;3;Q3;2023Q;2023 Q3;28;194;NORMAL;NORMAL
1290;7/14/2023;2023;7;202307;2023-Jul;14;Friday;Fri;July;Jul;3;Q3;2023Q;2023 Q3;28;195;NORMAL;NORMAL
